date, text, major_direction, voting, minor_direction
20040311, 통화정책방향2004311 실물경제는 민간소비 및 설비투자가 계속 부진하였으나 수출 호조에 주도되어 산업생산이 꾸준한 증가세를 보이는 등 완만한 개선추세를 지속하고 있음 물가는 내수 저조로 근원인플레이션이 안정세를 유지하였으나 국제원자재가격 상승 및 계절적 요인 등으로 소비자물가 및 생산자물가의 높은 오름세가 이어졌음 경상수지는 상품수지의 큰 폭 흑자에 힘입어 전월과 비슷한 규모의 흑자를 기록한 것으로 추정됨 금융시장에서는 유동성 사정이 자금수요의 저조로 대체로 원활하였으나 신용도가 낮은 중소기업은 여전히 자금조달에 어려움을 겪고 있음 이와 같은 점을 감안하여 다음 통화정책방향 결정시까지 콜금리무담보 익일물 기준 목표를 현 수준연 375에서 유지하는 방향으로 통화정책을 운용함, freeze, unanimous, 
20040408, 통화정책방향200448 실물경제는 민간소비가 부진에서 벗어나지 못하고 있으나 수출의 급신장에 힘입어 산업생산이 높은 증가세를 유지하는 가운데 설비투자도 다소 개선되는 기미를 보이는 등 완만한 회복추세를 이어가고 있음 물가면에서는 내수저조로 근원인플레이션율이 안정세를 나타내었으나 국제원자재 및 축산물 가격 상승 등으로 소비자물가와 생산자물가는 높은 오름세를 지속하였음 경상수지는 상품수지의 흑자 확대에 따라 비교적 큰 폭의 흑자를 기록한 것으로 추정됨 금융시장에서는 자금수요 저조로 유동성 사정이 대체로 원활하였으나 가계 및 중소기업 대출의 연체율이 높아지고 금융기관의 신용차별 현상도 완화되지 않고 있음 이와 같은 점을 감안하여 다음 통화정책방향 결정시까지 콜금리무담보 익일물 기준 목표를 현 수준연 375에서 유지하는 방향으로 통화정책을 운용함, freeze, unanimous, 
20040506, 통화정책방향200456 실물경제는 민간소비와 설비투자의 회복이 지연되고 있으나 수출의 급신장에 주도되어 생산활동이 계속 활기를 띠는 등 완만한 개선추세를 이어가고 있음 물가면에서는 내수 저조로 근원인플레이션이 안정세를 유지하였으나 소비자물가는 국제유가의 상승 등에 따라 상대적으로 높은 오름세를 나타내고 있음 경상수지는 상품수지의 큰 폭 흑자에 힘입어 흑자기조를 견지하고 있음 금융시장에서는 자금수요의 저조로 전반적인 유동성사정이 원활한 가운데 신용카드사 문제에 대한 우려도 점차 완화되고 있으나 중소기업의 신용위험에 대한 민감도는 다소 높아지는 움직임을 보이고 있음 이와 같은 점을 감안하여 다음 통화정책방향 결정시까지 콜금리무담보 익일물 기준 목표를 현 수준연 375에서 유지하는 방향으로 통화정책을 운용함, freeze, unanimous, 
20040610, 통화정책방향2004610 실물경제는 민간소비와 설비투자의 회복이 지연되고 있으나 수출의 높은 신장세 지속에 힘입어 생산활동이 계속 호조를 보이는 등 완만한 개선추세를 이어가고 있음 물가면에서는 내수 저조로 근원인플레이션과 소비자물가가 모두 안정세를 나타내고 있으나 그간의 국제유가 급등으로 인한 상승압력이 잠재되어 있음 경상수지는 상품수지 흑자에 주도되어 큰 폭의 흑자기조를 유지하고 있음 금융시장에서는 전반적인 유동성사정이 원활한 가운데 해외여건 변화에 따른 불안심리도 점차 진정되고 있으나 중소기업의 신용위험에 대한 민감도는 여전히 높은 수준임 이와 같은 점을 감안하여 다음 통화정책방향 결정시까지 콜금리무담보 익일물 기준 목표를 현 수준연 375에서 유지하는 방향으로 통화정책을 운용함, freeze, unanimous, 
20040708, 통화정책방향200478 실물경제 상황은 수출과 생산의 호조에도 불구하고 민간소비와 설비투자의 저조로 크게 호전되지 않고 있음 하반기에는 내수가 그간의 부진에서 벗어나겠으나 회복속도는 완만할 것으로 예상됨 물가면에서는 근원인플레이션과 소비자물가가 대체로 안정세를 나타내었으나 고유가 지속 등으로 상방위험이 증대되고 있음 경상수지는 상품수지를 중심으로 큰 폭의 흑자를 유지할 것으로 전망됨 금융시장에서는 전반적인 유동성사정이 원활하였으나 신용도가 낮은 중소기업은 여전히 자금조달에 어려움을 겪고 있음 이와 같은 점을 종합적으로 감안하여 다음 통화정책방향 결정시까지 콜금리무담보 익일물 기준 목표를 현 수준연 375에서 유지하는 방향으로 통화정책을 운용함, freeze, unanimous, 
20040812, 통화정책방향2004812 실물경제는 민간소비와 설비투자의 본격적인 회복이 지연되는 가운데 당초 예상을 벗어난 고유가 추세의 지속 및 세계 IT경기의 둔화 가능성 등으로 성장세가 약화될 우려가 있음 물가면에서는 국제유가 급등 등의 영향으로 상승압력이 높아지고 있으나 내수 저조로 수요압력이 미약하여 근원인플레이션율은 목표범위 내에서 유지되고 있음 주택가격도 정부의 안정대책에 힘입어 하향안정세를 보이고 경상수지 또한 상품수지를 중심으로 흑자기조를 이어갈 것으로 전망됨 금융시장에서는 전반적으로 유동성 사정이 원활하였으나 신용도가 낮은 중소기업의 자금조달 여건은 여전히 개선되지 않고 있음 이와 같은 점을 종합적으로 감안하여 다음 통화정책방향 결정시까지 콜금리무담보 익일물 기준 목표를 현재의 연 375에서 연 35로 하향조정함 아울러 경제의 성장과 안정의 균형을 실효성 있게 도모하기 위해서는 제반 거시경제정책의 조화적 운용에 더욱 유의하여야 할 것으로 판단됨, fall, 4-2, freeze
20040909, 통화정책방향200499 실물경제는 민간소비 및 설비투자가 계속 저조한 가운데 수출 신장세도 다소 둔화되는 기미를 보이고 있음 물가면에서는 소비자물가 및 근원인플레이션의 오름세 확대에 더하여 고유가 추세의 지속 및 일부 공공요금의 연내 인상 등으로 상승압력이 증대될 우려가 있음 경상수지는 상품수지를 중심으로 계속 흑자기조를 이어갈 것으로 전망됨 금융시장에서는 전반적인 유동성사정이 원활하고 콜금리 목표 인하 이후 장단기시장금리도 큰 폭으로 하락하였으나 신용도가 낮은 중소기업은 여전히 자금조달에 어려움을 겪고 있음 이와 같은 점을 종합적으로 감안하여 다음 통화정책방향 결정시까지 콜금리무담보 익일물 기준 목표를 현 수준연 35에서 유지하는 방향으로 통화정책을 운용함, freeze, unanimous, 
20041007, 통화정책방향2004107 실물경제는 설비투자가 완만하나마 증가세를 이어가고 있으나 민간소비가 부진한 가운데 수출 신장세도 다소 둔화되는 움직임을 나타내고 있음 경상수지는 상품수지를 중심으로 흑자기조를 유지하고 있음 물가면에서는 근원인플레이션율이 높아지고 있고 소비자물가도 계속 불안한 모습을 보이고 있으며 고유가 추세 등에 따른 추가 상승압력도 우려됨 금융시장에서는 전반적으로 유동성 사정이 원활하였으나 신용도가 낮은 중소기업의 자금조달 여건은 여전히 개선되지 않고 있음 이와 같은 점을 종합적으로 감안하여 다음 통화정책방향 결정시까지 콜금리무담보 익일물 기준 목표를 현 수준연 35에서 유지하는 방향으로 통화정책을 운용함, freeze, 4-2, fall
20041111, 통화정책방향20041111 실물경제는 민간소비 및 설비투자가 계속 저조한 가운데 수출 및 건설투자의 신장세도 점차 둔화되고 있어 성장의 하방위험이 증대될 우려가 있음 경상수지는 상품수지를 중심으로 흑자기조를 유지하고 있음 물가면에서는 고유가 등 불안요인이 상존하고 있으나 내수저조로 수요 압력이 미약하여 근원인플레이션율은 목표범위 내에서 머물고 있음 금융시장에서는 전반적으로 유동성 사정이 원활하였으나 금융기관의 신용위험에 대한 높은 민감도로 인해 중소기업의 자금조달 여건은 여전히 개선되지 않고 있음 이와 같은 점을 종합적으로 감안하여 다음 통화정책방향 결정시까지 콜금리무담보 익일물 기준 목표를 현재의 35에서 325로 하향조정하여 운용함, fall, 5-1, freeze
20041209, 통화정책방향2004129 실물경제는 수출이 견조한 증가세를 유지하고 있으나 건설투자의 신장세가 둔화되고 민간소비와 설비투자는 저조한 상태를 지속하고 있음 경상수지는 상품수지를 중심으로 흑자기조를 유지하고 있음 물가는 수요압력이 미약한 가운데 국제원유가의 급등세가 다소 진정되고 원달러환율도 하락하면서 대체로 안정세를 유지하고 있으나 일부 공공요금의 인상이 예정되어 있는 데다 유가의 중기전망 또한 불투명한 상황임 금융시장에서는 전반적으로 유동성사정이 원활하나 중소기업대출을 비롯한 금융기관의 여신활동은 신용위험에 대한 민감도 증대 등으로 여전히 저조함 이와 같은 점을 종합적으로 감안하여 다음 통화정책방향 결정시까지 콜금리무담보 익일물 기준 목표를 현 수준연 325에서 유지하는 방향으로 통화정책을 운용함, freeze, unanimous, 
20050113, 통화정책방향2005113 실물경제는 수출이 꾸준한 증가세를 유지하고 있으나 민간소비와 설비투자가 저조하고 건설투자는 신장세가 둔화되고 있음 경상수지는 상품수지를 중심으로 흑자기조를 이어가고 있음 물가는 내수 위축으로 수요압력이 미약하여 근원인플레이션과 소비자물가가 대체로 안정세를 나타내고 있으나 고유가 추세의 지속 가능성 및 공공요금을 비롯한 서비스가격의 상승 등 불안요인이 잠재되어 있음 금융시장에서는 전반적으로 유동성 사정이 원활하였으나 중소기업 대출 등 금융기관 여신활동은 신용위험에 대한 높은 민감도로 인해 저조한 모습을 보이고 있음 이와 같은 점을 종합적으로 감안하여 다음 통화정책방향 결정시까지 콜금리무담보 익일물 기준 목표를 현 수준연 325에서 유지하는 방향으로 통화정책을 운용함, freeze, unanimous, 
20050215, 통화정책방향2005215 실물경제는 수출이 꾸준히 늘어나는 가운데 민간소비가 부분적으로 개선기미를 보이고 있으나 설비투자가 저조하고 건설투자는 신장세가 둔화되고 있음 경상수지는 상품수지를 중심으로 흑자기조를 유지하고 있음 물가는 내수 부진으로 수요압력이 미약하여 근원인플레이션과 소비자물가가 대체로 안정세를 나타내고 있으나 고유가 추세의 지속 가능성 및 일부 지역의 주택가격 반등 조짐 등 불안요인이 잠재되어 있음 금융시장에서는 전반적으로 유동성 사정이 원활하였으나 장기시장금리가 빠른 속도로 상승하고 중소기업 대출 등 금융기관 여신활동은 신용위험에 대한 높은 민감도로 인해 저조한 모습을 보이고 있음 이와 같은 점을 종합적으로 감안하여 다음 통화정책방향 결정시까지 콜금리무담보 익일물 기준 목표를 현 수준연 325에서 유지하는 방향으로 통화정책을 운용함, freeze, unanimous, 
